full_ticker,ticker,name,name_short,name_eng,listed_data,market,security_category,related_department,preferred,face_value,shares_available,corp_code,corp_code2,industry_code
KR7142760008,142760,바이오리더스,바이오리더스,Bioleaders Corporation,2016/07/07,KOSDAQ,주권,기술성장기업부,보통주,500,27477092,00587925,00587925,701
KR7086820008,086820,바이오솔루션,바이오솔루션,"Bio Solution Co.,Ltd.",2018/08/20,KOSDAQ,주권,기술성장기업부,보통주,500,8091426,00560982,00560982,21102
KR7038460002,038460,바이오스마트,바이오스마트,"BioSmart Co., Ltd.",2000/06/22,KOSDAQ,주권,우량기업부,보통주,500,20087800,00240857,00240857,26293
KR7281310003,281310,바이오시네틱스,바이오시네틱스,BIOSYNECTICS,2017/12/15,KONEX,주권,일반기업부,보통주,500,2650890,01186671,01186671,70113
KR7266470004,266470,바이오인프라생명과학,바이오인프라생명과학,BioInfra Life Science,2020/07/22,KONEX,주권,일반기업부,보통주,500,14106847,01130885,01130885,70113
KR7086040003,086040,바이오톡스텍,바이오톡스텍,"Biotoxtech Co., Ltd.",2007/09/21,KOSDAQ,주권,벤처기업부,보통주,500,14667123,00447502,00447502,70113
KR7199290008,199290,바이오프로테크,바이오프로테크,BIOPROTECH,2016/12/08,KONEX,주권,일반기업부,보통주,500,4526800,00669450,00669450,271
KR7032980005,032980,바이온,바이온,"BYON Co., Ltd.",1997/08/06,KOSDAQ,주권,중견기업부,보통주,500,66900777,00232089,00232089,463
KR7222160004,222160,바이옵트로,바이옵트로,Bioptro,2016/03/10,KONEX,주권,일반기업부,보통주,500,6378066,01037542,01037542,27212
KR7043150002,043150,바텍,바텍,"Value Added Technology Co., Ltd.",2006/09/29,KOSDAQ,주권,우량기업부,보통주,500,14854256,00264255,00264255,271
KR7323990002,323990,박셀바이오,박셀바이오,Vaxcell-Bio Therapeutics,2020/09/22,KOSDAQ,주권,기술성장기업부,보통주,500,15223000,01335851,01335851,70113
KR7003610003,003610,방림보통주,방림,Pangrim,1989/05/30,KOSPI,주권,,보통주,500,42314090,00122348,00122348,132
KR7267790004,267790,배럴,배럴,"BARREL Co., Ltd.",2018/02/01,KOSDAQ,주권,중견기업부,보통주,500,7885500,01182240,01182240,1419
KR7001340009,001340,백광산업보통주,백광산업,PaikkwangIndustrial,1976/06/10,KOSPI,주권,,보통주,500,44918407,00122472,00122472,20131
KR7046310009,046310,백금티앤에이,백금T&A,BG T&A Co.,2002/02/05,KOSDAQ,주권,중견기업부,보통주,500,16418641,00360036,00360036,2642
KR7035150002,035150,백산보통주,백산,Baiksan,1999/08/11,KOSPI,주권,,보통주,500,24200000,00122551,00122551,22214
KR7066410002,066410,버킷스튜디오,버킷스튜디오,"BUCKET STUDIO Co.,Ltd.",2003/12/19,KOSDAQ,주권,중견기업부,보통주,500,41210734,00378220,00378220,59111
KR7002410009,002410,범양건영보통주,범양건영,BUMYANG CONSTRUCTION,1988/05/25,KOSPI,주권,,보통주,1000,24831982,00122694,00122694,411
KR7206400004,206400,베노홀딩스,베노홀딩스,"Benoholdings, lnc.",2014/12/10,KOSDAQ,주권,중견기업부,보통주,500,23114968,01043853,01043853,582
KR7019010008,019010,베뉴지,베뉴지,"VenueG Co.,Ltd.",1993/11/05,KOSDAQ,주권,중견기업부,보통주,500,48200000,00267906,00267906,47111
KR7177350006,177350,베셀,베셀,"Vessel Co., Ltd",2015/06/19,KOSDAQ,주권,중견기업부,보통주,500,11192368,00813389,00813389,29272
KR7299910000,299910,베스파,베스파,Vespa Inc.,2018/12/03,KOSDAQ,주권,관리종목(소속부없음),보통주,500,8206916,01259056,01259056,5821
KR7007210008,007210,벽산보통주,벽산,Byuksan,1972/01/04,KOSPI,주권,,보통주,500,68560000,00122898,00122898,23999
KR7225530005,225530,보광산업,보광산업,"BoKwang Industry Co.,Ltd",2015/12/17,KOSDAQ,주권,벤처기업부,보통주,500,36338727,00568461,00568461,239
KR7250000007,250000,보라티알,보라티알,"BORATR CO., Ltd.",2017/06/08,KOSDAQ,주권,중견기업부,보통주,500,6750733,01124680,01124680,4632
KR7002760007,002760,보락보통주,보락,Bolak,1989/11/30,KOSPI,주권,,보통주,200,59900000,00123107,00123107,2049
KR7003850005,003850,보령제약보통주,보령제약,BoryungPharm,1988/10/24,KOSPI,주권,,보통주,500,68690000,00123143,00123143,212
KR7006910004,006910,보성파워텍,보성파워텍,"BOSUNG POWER TECHNOLOGY CO., LTD.",1994/09/07,KOSDAQ,주권,중견기업부,보통주,500,49129824,00267881,00267881,2511
KR7000890004,000890,보해양조보통주,보해양조,BohaeBrewery,1988/09/23,KOSPI,주권,,보통주,500,136785979,00123541,00123541,11122
KR7226340008,226340,본느,본느,"Bonne Co., Ltd.",2015/11/05,KOSDAQ,주권,중견기업부,보통주,100,30699596,01098792,,204
KR7206950008,206950,볼빅,볼빅,Volvik,2015/12/30,KONEX,주권,일반기업부,보통주,500,4183333,00756163,00756163,333
KR7008470007,008470,부-스타,부스타,"BOOSTER CO., LTD",2011/02/23,KOSDAQ,주권,우량기업부,보통주,500,8404800,00124276,00124276,25130
KR7003000007,003000,부광약품보통주,부광약품,BukwangPharmaceutical,1988/08/05,KOSPI,주권,,보통주,500,71063049,00123718,00123718,21210
KR7001270008,001270,부국증권보통주,부국증권,BookookSecurities,1988/07/19,KOSPI,주권,,보통주,5000,10369886,00123772,00123772,66121
KR7026940007,026940,부국철강 보통주,부국철강,Bookook Steel,2008/10/14,KOSPI,주권,,보통주,500,20000000,00123781,00123781,2413
KR7014470009,014470,부방,부방,"Bubang Co., Ltd.",1994/02/25,KOSDAQ,주권,중견기업부,보통주,500,60052260,00243067,00243067,64992
KR7015350002,015350,부산도시가스보통주,부산가스,BusanCityGas,1997/06/23,KOSPI,주권,,보통주,5000,11000000,00123967,,35200
KR7011390002,011390,부산산업보통주,부산산업,BusanIndustrial,1990/09/14,KOSPI,주권,,보통주,5000,1056000,00124027,00124027,233
KR7005030002,005030,부산주공보통주,부산주공,PusanCastIron,1975/12/26,KOSPI,주권,,보통주,500,56849517,00124151,00124151,30310
KR7338220007,338220,뷰노,뷰노,"VUNO, Inc.",2021/02/26,KOSDAQ,주권,기술성장기업부,보통주,100,11168656,01344202,01344202,631
KR7100120005,100120,뷰웍스,뷰웍스,"Vieworks Co., Ltd.",2009/04/10,KOSDAQ,주권,우량기업부,보통주,500,10001865,00609324,00609324,27199
KR7337930002,337930,브랜드엑스코퍼레이션,브랜드엑스코퍼레이션,"Brand X Co., Ltd.",2020/08/13,KOSDAQ,주권,우량기업부,보통주,500,19734831,01391103,01391103,639
KR7099390007,099390,브레인즈컴퍼니,브레인즈컴퍼니,"Brainzcompany Co., Ltd.",2021/08/19,KOSDAQ,주권,벤처기업부,보통주,500,4108796,00642897,00642897,58221
KR7064480007,064480,브리지텍,브리지텍,BRIDGETEC Corp.,2008/06/04,KOSDAQ,주권,벤처기업부,보통주,500,11952500,00359076,00359076,58221
KR7288330004,288330,브릿지바이오테라퓨틱스,브릿지바이오테라퓨틱스,"BRIDGE BIOTHERAPEUTICS, INC.",2019/12/20,KOSDAQ,주권,기술성장기업부,보통주,500,19593634,01227039,,211
KR7251630000,251630,브이원텍,브이원텍,"V-ONE TECH CO., LTD.",2017/07/13,KOSDAQ,주권,중견기업부,보통주,500,15050580,01027794,01027794,29272
KR7018290007,018290,브이티지엠피,브이티지엠피,"VT GMP Co.,Ltd.",1994/09/07,KOSDAQ,주권,우량기업부,보통주,500,34483893,00150165,00150165,263
KR7044480002,044480,블루베리엔에프티,블루베리 NFT,Blueberry NFT,2001/01/11,KOSDAQ,주권,중견기업부,보통주,500,28595337,00173449,00173449,22193
KR7033560004,033560,블루콤,블루콤,"BLUECOM CO.,LTD.",2011/01/26,KOSDAQ,주권,벤처기업부,보통주,500,18088047,00238001,00238001,26529
KR7191600006,191600,블루탑,블루탑,BLUETOP,2016/08/05,KONEX,주권,일반기업부,보통주,500,2850000,00611286,00611286,2622
KR7126340009,126340,비나텍,비나텍,"VINA TECH CO.,LTD.",2020/09/23,KOSDAQ,주권,벤처기업부,보통주,500,5143207,00563518,00563518,282
KR7121800007,121800,비덴트,비덴트,"Vidente Co., Ltd.",2011/12/01,KOSDAQ,주권,벤처기업부,보통주,500,45673805,00693651,00693651,26421
KR7148140007,148140,비디아이,비디아이,"BDI Co., LTD.",2017/11/09,KOSDAQ,주권,관리종목(소속부없음),보통주,500,26288805,00610490,00610490,291
KR7082800004,082800,비보존 헬스케어,비보존 헬스케어,"Vivozon Healthcare, Inc",2005/11/18,KOSDAQ,주권,중견기업부,보통주,500,169246770,00533191,00533191,2612
KR7318410008,318410,비비씨,비비씨,"Best Bristle Company CO., Ltd.",2020/09/21,KOSDAQ,주권,중견기업부,보통주,500,5555243,01153105,01153105,33993
KR7002070001,002070,비비안보통주,비비안,VIVIEN CORPORATION,1976/07/13,KOSPI,주권,,보통주,500,29793990,00107677,00107677,14120
KR7100220003,100220,비상교육 보통주,비상교육,VISANG EDUCATION INC,2008/06/30,KOSPI,주권,,보통주,500,12996741,00520887,00520887,5811
KR7200780005,200780,비씨월드제약,비씨월드제약,"BCWORLDPHARM Co., Ltd.",2014/12/15,KOSDAQ,주권,우량기업부,보통주,200,8892384,00256043,00256043,21210
KR7141000000,141000,비아트론,비아트론,"Viatron Technologies, Inc.",2012/05/04,KOSDAQ,주권,우량기업부,보통주,500,12114710,00610083,00610083,29272
KR7090460007,090460,비에이치,비에이치,"BH Co., Ltd.",2007/01/26,KOSDAQ,주권,우량기업부,보통주,500,33692688,00447609,00447609,2622
KR7083650002,083650,비에이치아이,비에이치아이,"BHI Co., LTD.",2005/12/02,KOSDAQ,주권,중견기업부,보통주,500,26000000,00409788,00409788,29176
KR7215050006,215050,비엔디생활건강,비엔디생활건강,"B&D Life Health CO.,LTD.",2015/03/30,KONEX,주권,일반기업부,보통주,100,2121666,01055317,01055317,20421
KR7086670007,086670,비엠티,비엠티,"BMT Co.,Ltd.",2007/11/02,KOSDAQ,주권,우량기업부,보통주,500,8146529,00524786,00524786,29133
KR7335890000,335890,비올,비올,"VIOL Co., Ltd.",2019/12/03,KOSDAQ,주권,벤처기업부,보통주,100,55979300,01406618,01406618,271
KR7138580006,138580,비즈니스온커뮤니케이션,비즈니스온,"BusinessOn Communication Co., Ltd",2017/11/30,KOSDAQ,주권,벤처기업부,보통주,500,11376440,01014657,01014657,58222
KR7082920000,082920,비츠로셀,비츠로셀,"VITZROCELL Co., Ltd.",2009/10/28,KOSDAQ,주권,우량기업부,보통주,500,21539152,00154718,00154718,28201
KR7054220009,054220,비츠로시스,비츠로시스,"VitzroSys., Co. LTD",2001/12/26,KOSDAQ,주권,관리종목(소속부없음),보통주,500,24420174,00201432,00201432,28123
KR7042370007,042370,비츠로테크,비츠로테크,"Vitzro Tech Co., LTD.",2000/08/03,KOSDAQ,주권,우량기업부,보통주,500,26200025,00103644,00103644,64992
KR7030790000,030790,비케이탑스보통주,비케이탑스,BK TOPS,2010/11/02,KOSPI,주권,,보통주,500,13127849,00273615,00273615,620
KR7032850000,032850,비트컴퓨터,비트컴퓨터,BITComputer,1997/07/04,KOSDAQ,주권,벤처기업부,보통주,500,16623293,00231707,00231707,58221
KR7148780000,148780,비플라이소프트,비플라이소프트,BFLYSOFT,2016/11/16,KONEX,주권,일반기업부,보통주,500,5249318,00980043,00980043,58222
KR7238200000,238200,비피도,비피도,BIFIDO. Co. Ltd,2018/12/26,KOSDAQ,주권,기술성장기업부,보통주,500,8180000,01109070,01109070,10797
KR7093190007,093190,빅솔론,빅솔론,"BIXOLON Co., Ltd",2007/08/20,KOSDAQ,주권,우량기업부,보통주,500,19238905,00478900,00478900,263
KR7065450009,065450,빅텍,빅텍,"VICTEK. Co., Ltd.",2003/02/05,KOSDAQ,주권,중견기업부,보통주,200,28652800,00385363,00385363,27211
KR7210120002,210120,빅토리콘텐츠,빅텐츠,"Victory Contents Co.,Ltd.",2014/12/16,KONEX,주권,일반기업부,보통주,500,1895000,00550082,00550082,59114
KR7005180005,005180,빙그레보통주,빙그레,Binggrae,1978/08/31,KOSPI,주권,,보통주,5000,9851241,00124726,00124726,10501
KR7072950009,072950,빛샘전자,빛샘전자,"VISSEM Electronics Co., Ltd.",2012/03/21,KOSDAQ,주권,벤처기업부,보통주,500,6230859,00359261,00359261,262
KR7266170000,266170,뿌리깊은나무들,뿌리깊은나무들,Redwoods,2017/06/09,KONEX,주권,일반기업부,보통주,500,5823036,00990396,00990396,59114
KR7143240000,143240,사람인에이치알,사람인에이치알,"SaraminHR Co., Ltd",2012/02/21,KOSDAQ,주권,우량기업부,보통주,500,11659263,00857480,00857480,63120
KR7003960002,003960,사조대림보통주,사조대림,SAJODAERIM,1976/09/16,KOSPI,주권,,보통주,5000,9164467,00109718,00109718,10211
KR7008040008,008040,사조동아원보통주,사조동아원,SAJODONGAONE,1989/06/24,KOSPI,주권,,보통주,500,141144600,00137252,00137252,106
KR7007160005,007160,사조산업보통주,사조산업,SajoIndustries,1989/07/25,KOSPI,주권,,보통주,5000,5000000,00124799,00124799,03111
KR7014710008,014710,사조씨푸드보통주,사조씨푸드,SAJOSEAFOOD,2012/06/29,KOSPI,주권,,보통주,1000,17218543,00124780,00124780,102
KR7006090005,006090,사조오양보통주,사조오양,OYANG,1986/12/24,KOSPI,주권,,보통주,5000,9422739,00141875,00141875,102
KR7100090000,100090,삼강엠앤티,삼강엠앤티,"SAMKANG M&T Co., Ltd",2008/08/01,KOSDAQ,주권,중견기업부,보통주,500,36574368,00480367,00480367,2413
KR7122350002,122350,삼기,삼기,SAMKEE CORP.,2010/03/19,KOSDAQ,주권,중견기업부,보통주,100,38339428,00799177,00799177,303
KR7014970008,014970,삼륭물산,삼륭물산,Samryoong,1992/12/29,KOSDAQ,주권,중견기업부,보통주,500,15125000,00125488,00125488,17223
KR7018310003,018310,삼목에스폼,삼목에스폼,"SAMMOK S-FORM CO.,LTD.",1996/05/03,KOSDAQ,주권,우량기업부,보통주,500,14700000,00125646,00125646,2511
KR7053700001,053700,삼보모터스,삼보모터스,"SAMBO MOTORS CO., LTD.",2001/11/06,KOSDAQ,주권,중견기업부,보통주,500,18823896,00351092,00351092,303
KR7009620006,009620,삼보산업,삼보산업,"SAMBO Industrial Co., Ltd.",1993/12/07,KOSDAQ,주권,중견기업부,보통주,100,38092246,00125822,00125822,24222
KR7023600000,023600,삼보판지,삼보판지,"SAMBO CORRUGATED BOARD CO., LTD.",1996/05/29,KOSDAQ,주권,우량기업부,보통주,500,16170000,00125938,00125938,171
KR7001470004,001470,삼부토건보통주,삼부토건,SambuEngineering&Construction,1976/06/26,KOSPI,주권,,보통주,1000,137546368,00125974,00125974,41221
KR7006400006,006400,삼성SDI보통주,삼성SDI,"SAMSUNG SDI CO.,LTD.",1979/02/27,KOSPI,주권,,보통주,5000,68764530,00126362,00126362,28202
KR7006660005,006660,삼성공조보통주,삼성공조,"SamsungClimateControlCo.,Ltd",1987/11/28,KOSPI,주권,,보통주,500,8126314,00126201,00126201,30399
KR7377630009,377630,삼성기업인수목적4호,삼성스팩4호,SAMSUNG SPECIAL PURPOSE ACQUISITION 4 COMPANY,2021/05/21,KOSDAQ,주권,SPAC(소속부없음),보통주,100,4020000,01528530,01528530,661
KR7380320002,380320,삼성머스트기업인수목적5호,삼성머스트스팩5호,SAMSUNG MUST SPECIAL PURPOSE ACQUISITION 5 COMPANY,2021/06/17,KOSDAQ,주권,SPAC(소속부없음),보통주,100,4810000,01534522,01534522,661
KR7028260008,028260,삼성물산보통주,삼성물산,SAMSUNG C&T CORPORATION,2014/12/18,KOSPI,주권,,보통주,100,186887081,00149655,,467
KR7207940008,207940,삼성바이오로직스보통주,삼성바이오로직스,SAMSUNG BIOLOGICS,2016/11/10,KOSPI,주권,,보통주,2500,66165000,00877059,00877059,21102
KR7032830002,032830,삼성생명보험보통주,삼성생명,Samsung Life Insurance,2010/05/12,KOSPI,주권,,보통주,500,200000000,00126256,00126256,65110
KR7018260000,018260,삼성에스디에스보통주,삼성에스디에스,"SAMSUNG SDS CO., LTD.",2014/11/14,KOSPI,주권,,보통주,500,77377800,00126186,00126186,62021
KR7028050003,028050,삼성엔지니어링보통주,삼성엔지니어링,SamsungEngineering,1996/12/24,KOSPI,주권,,보통주,5000,196000000,00126308,00126308,72129
KR7009150004,009150,삼성전기보통주,삼성전기,SamsungElectroMechanics,1979/02/27,KOSPI,주권,,보통주,5000,74693696,00126371,00126371,2622
KR7005930003,005930,삼성전자보통주,삼성전자,SamsungElectronics,1975/06/11,KOSPI,주권,,보통주,100,5969782550,00126380,00126380,264
KR7001360007,001360,삼성제약,삼성제약,SAMSUNG PHARMACEUTICAL,1975/07/04,KOSPI,주권,,보통주,500,67162079,00126414,00126414,21210
KR7010140002,010140,삼성중공업보통주,삼성중공업,SamsungHeavyIndustries,1994/01/28,KOSPI,주권,,보통주,1000,630000000,00126478,00126478,3111
KR7016360000,016360,삼성증권보통주,삼성증권,SamsungSecurities,1988/03/28,KOSPI,주권,,보통주,5000,89300000,00104856,00104856,66121
KR7068290006,068290,삼성출판사보통주,삼성출판사,SAMSUNG PUBLISHING,2002/08/05,KOSPI,주권,,보통주,500,10000000,00423690,00423690,5811
KR7029780004,029780,삼성카드 보통주,삼성카드,"SAMSUNG CARD CO., LTD.",2007/06/27,KOSPI,주권,,보통주,5000,115858891,00126292,00126292,64913
KR7000810002,000810,삼성화재해상보험보통주,삼성화재,SamsungFire&MarineInsurance,1975/06/30,KOSPI,주권,,보통주,500,47374837,00139214,,65121
KR7006110001,006110,삼아알미늄보통주,삼아알미늄,SamaAluminium,1980/12/05,KOSPI,주권,,보통주,500,11000000,00126779,00126779,24222
KR7009300005,009300,삼아제약,삼아제약,Sam-A Pharm. Co. Ltd,2000/07/19,KOSDAQ,주권,우량기업부,보통주,1000,6370000,00126788,00126788,21210
KR7145990008,145990,삼양사보통주,삼양사,Samyang Corporation,2011/12/05,KOSPI,주권,,보통주,5000,10313449,00896285,00896285,10720
KR7003230000,003230,삼양식품보통주,삼양식품,SamyangFoods,1975/06/30,KOSPI,주권,,보통주,5000,7533015,00126955,00126955,107
KR7225190008,225190,삼양옵틱스,삼양옵틱스,"SAMYANG OPTICS CO., LTD",2017/06/02,KOSDAQ,주권,중견기업부,보통주,500,10108800,00992543,00992543,273
KR7002170009,002170,삼양통상보통주,삼양통상,SamyangTongsang,1989/11/10,KOSPI,주권,,보통주,5000,3000000,00127042,00127042,15110
KR7272550005,272550,삼양패키징보통주,삼양패키징,SAMYANG PACKAGING,2017/11/29,KOSPI,주권,,보통주,5000,14209804,01060814,01060814,22232
